INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,MULTIPLE_OFFENSE,MULTIPLE_BIAS,VICTIM_TYPES_1,VICTIM_TYPES_2,VICTIM_TYPES_3,Business,Financial Institution,Government,Individual,Law Enforcement Officer,Other,Religious Organization,Society/Public,Unknown,BIAS_DESC_1,BIAS_DESC_2,BIAS_DESC_3,BIAS_DESC_4,BIAS_DESC_5,Anti-American Indian or Alaska Native,Anti-Arab,Anti-Asian,Anti-Atheism/Agnosticism,Anti-Bisexual,Anti-Black or African American,Anti-Buddhist,Anti-Catholic,"Anti-Eastern Orthodox (Russian, Greek, Other)",Anti-Female,Anti-Gay (Male),Anti-Gender Non-Conforming,Anti-Heterosexual,Anti-Hindu,Anti-Hispanic or Latino,Anti-Islamic (Muslim),Anti-Jehovah's Witness,Anti-Jewish,Anti-Lesbian (Female),"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Anti-Male,Anti-Mental Disability,Anti-Mormon,"Anti-Multiple Races, Group","Anti-Multiple Religions, Group",Anti-Native Hawaiian or Other Pacific Islander,Anti-Other Christian,Anti-Other Race/Ethnicity/Ancestry,Anti-Other Religion,Anti-Physical Disability,Anti-Protestant,Anti-Sikh,Anti-Transgender,Anti-White
1329374,2020,VAFBIRH00,Federal Bureau of Investigation,Richmond,Federal,FS,Federal,Other,Other,7,"Cities under 2,500",2-Jun-20,3,0,1,1,0,White,Unknown,3,Aggravated Assault,3,Lake/Waterway/Beach,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329371,2020,WAFBISE00,Federal Bureau of Investigation,Seattle,Federal,FS,Federal,Other,Other,7,"Cities under 2,500",2-Sep-20,1,0,1,1,0,Multiple,Unknown,1,Aggravated Assault,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329372,2020,WAFBISE00,Federal Bureau of Investigation,Seattle,Federal,FS,Federal,Other,Other,7,"Cities under 2,500",19-Sep-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,School-Elementary/Secondary,S,S,Religious Organization,,,0,0,0,0,0,0,1,0,0,Anti-Other Religion,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1329375,2020,WAFBISE00,Federal Bureau of Investigation,Seattle,Federal,FS,Federal,Other,Other,7,"Cities under 2,500",8-Nov-20,146,0,0,0,0,Unknown,Unknown,146,Intimidation,146,Cyberspace,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329377,2020,WAFBISE00,Federal Bureau of Investigation,Seattle,Federal,FS,Federal,Other,Other,7,"Cities under 2,500",23-May-20,1,0,1,1,0,Asian,Not Hispanic or Latino,1,Simple Assault,1,Cyberspace,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Asian,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329378,2020,WAFBISE00,Federal Bureau of Investigation,Seattle,Federal,FS,Federal,Other,Other,7,"Cities under 2,500",5-Jun-20,2,0,1,1,0,White,Not Hispanic or Latino,2,Simple Assault,2,Tribal Lands,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329462,2020,WAFBISE00,Federal Bureau of Investigation,Seattle,Federal,FS,Federal,Other,Other,7,"Cities under 2,500",14-Jul-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331596,2020,WAFBISE00,Federal Bureau of Investigation,Seattle,Federal,FS,Federal,Other,Other,7,"Cities under 2,500",24-Feb-20,,,1,,,White,Hispanic or Latino,1,Arson,,Bar/Nightclub,S,S,Business,,,1,0,0,0,0,0,0,0,0,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331597,2020,WAFBISE00,Federal Bureau of Investigation,Seattle,Federal,FS,Federal,Other,Other,7,"Cities under 2,500",23-Jun-20,1,0,0,0,0,Unknown,Unknown,1,Intimidation,1,Industrial Site,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329463,2020,WIFBIMW00,Federal Bureau of Investigation,Milwaukee,Federal,FS,Federal,Other,Other,7,"Cities under 2,500",26-Sep-20,2,0,0,0,0,Unknown,Unknown,2,Arson,2,Residence/Home,S,M,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,Anti-Jewish,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329464,2020,WIFBIMW00,Federal Bureau of Investigation,Milwaukee,Federal,FS,Federal,Other,Other,7,"Cities under 2,500",24-Jun-20,1,0,4,4,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Auto Dealership New/Used,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342665,2020,GA0050100,Milledgeville,,City,GA,Georgia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",3-Jan-20,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Mental Disability,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1342676,2020,GA0050100,Milledgeville,,City,GA,Georgia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",30-Aug-20,2,0,1,1,0,White,Unknown,2,Intimidation,2,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342323,2020,GA0140000,Brooks,,County,GA,Georgia,South Atlantic,South,9C,"MSA counties from 10,000 thru 24,999",30-Sep-20,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1342333,2020,GA0160000,Bulloch,,County,GA,Georgia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",20-May-20,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Industrial Site,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342336,2020,GA0160000,Bulloch,,County,GA,Georgia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",3-May-20,0,0,1,1,0,Black or African American,Unknown,1,Drug/Narcotic Violations,0,Highway/Road/Alley/Street/Sidewalk,S,S,Society/Public,,,0,0,0,0,0,0,0,1,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342859,2020,GA0160000,Bulloch,,County,GA,Georgia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",5-Jan-20,1,0,1,1,0,White,Unknown,1,False Pretenses/Swindle/Confidence Game,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342869,2020,GA0160000,Bulloch,,County,GA,Georgia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",4-Feb-20,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342871,2020,GA0160000,Bulloch,,County,GA,Georgia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",6-Jan-20,0,0,3,3,0,Black or African American,Unknown,1,Drug/Narcotic Violations,0,Highway/Road/Alley/Street/Sidewalk,S,S,Society/Public,,,0,0,0,0,0,0,0,1,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342886,2020,GA0160000,Bulloch,,County,GA,Georgia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",20-Jan-20,1,0,0,,,Unknown,Unknown,1,Credit Card/Automated Teller Machine Fraud,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Female,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342792,2020,GA0220200,Villa Rica,,City,GA,Georgia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",18-Mar-20,2,0,1,1,0,Black or African American,Unknown,2,Intimidation,2,Government/Public Building,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Sikh,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1342824,2020,GA0220200,Villa Rica,,City,GA,Georgia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",24-Dec-20,0,0,1,1,0,White,Unknown,1,Theft From Building,0,Restaurant,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Sikh,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1342840,2020,GA0220200,Villa Rica,,City,GA,Georgia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",18-Sep-20,2,0,1,1,0,White,Unknown,2,Intimidation,2,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1094919,2020,GA0220400,Temple,,City,GA,Georgia,South Atlantic,South,6,"Cities from 2,500 thru 9,999",10-Jan-20,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929774,2020,GA0220600,University of West Georgia,,University or College,GA,Georgia,South Atlantic,South,7,"Cities under 2,500",19-Feb-20,2,0,1,1,0,White,Unknown,2,Simple Assault,2,School/College,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278755,2020,GA0230000,Catoosa,,County,GA,Georgia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",20-Sep-20,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1278777,2020,GA0230000,Catoosa,,County,GA,Georgia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",20-Sep-20,2,0,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1278781,2020,GA0230000,Catoosa,,County,GA,Georgia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",23-Jun-20,2,1,1,1,0,White,Hispanic or Latino,3,Intimidation,3,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279356,2020,GA0250200,Garden City,,City,GA,Georgia,South Atlantic,South,6,"Cities from 2,500 thru 9,999",18-Jun-20,1,0,1,1,0,Black or African American,Unknown,1,Impersonation,1,Hotel/Motel/Etc.,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342743,2020,GA0250400,Pooler,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",19-May-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Commercial/Office Building,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342727,2020,GA0250500,Port Wentworth,,City,GA,Georgia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",15-Jan-20,0,0,0,,,Unknown,Unknown,1,Counterfeiting/Forgery,0,Commercial/Office Building,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Sikh,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
989164,2020,GA0251600,Chatham County Board of Education,,Other,GA,Georgia,South Atlantic,South,9D,"MSA counties under 10,000",3-Mar-20,1,0,1,1,0,Black or African American,Unknown,1,All Other Larceny,1,School/College,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989179,2020,GA0251600,Chatham County Board of Education,,Other,GA,Georgia,South Atlantic,South,9D,"MSA counties under 10,000",9-Mar-20,0,1,1,0,1,Black or African American,Not Hispanic or Latino,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342363,2020,GA0280000,Cherokee,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",14-Jun-20,5,0,3,0,3,White,Unknown,5,Destruction/Damage/Vandalism of Property,5,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342373,2020,GA0280000,Cherokee,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",21-Jun-20,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Jail/Prison/Penitentiary/Corrections Facility,S,S,Law Enforcement Officer,,,0,0,0,0,1,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342395,2020,GA0280000,Cherokee,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",2-Dec-20,1,0,0,,,Unknown,Unknown,1,Simple Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279672,2020,GA0280500,Woodstock,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",28-May-20,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342846,2020,GA0280500,Woodstock,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",31-Aug-20,0,0,3,3,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0,Government/Public Building,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1279337,2020,GA0290100,Athens-Clarke County,,City,GA,Georgia,South Atlantic,South,2,"Cities from 100,000 thru 249,999",16-May-20,1,0,0,,,Unknown,Unknown,1,Simple Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Transgender,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1279338,2020,GA0290100,Athens-Clarke County,,City,GA,Georgia,South Atlantic,South,2,"Cities from 100,000 thru 249,999",16-Jun-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279342,2020,GA0290100,Athens-Clarke County,,City,GA,Georgia,South Atlantic,South,2,"Cities from 100,000 thru 249,999",2-Jul-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Drug Store/Doctor's Office/Hospital,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279343,2020,GA0290100,Athens-Clarke County,,City,GA,Georgia,South Atlantic,South,2,"Cities from 100,000 thru 249,999",8-Oct-20,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Transgender,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1279348,2020,GA0290100,Athens-Clarke County,,City,GA,Georgia,South Atlantic,South,2,"Cities from 100,000 thru 249,999",11-Jun-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Cyberspace,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279364,2020,GA0290100,Athens-Clarke County,,City,GA,Georgia,South Atlantic,South,2,"Cities from 100,000 thru 249,999",18-Aug-20,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279371,2020,GA0290100,Athens-Clarke County,,City,GA,Georgia,South Atlantic,South,2,"Cities from 100,000 thru 249,999",17-Apr-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Motor Vehicle Theft,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Sikh,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1342504,2020,GA0310100,Clayton County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",8-Mar-20,2,0,1,1,0,Black or African American,Unknown,2,Intimidation,2,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342507,2020,GA0310100,Clayton County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",19-Oct-20,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Commercial/Office Building,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342529,2020,GA0310100,Clayton County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",24-Jul-20,1,0,1,1,0,White,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342536,2020,GA0310100,Clayton County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",1-Nov-20,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342547,2020,GA0310100,Clayton County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",8-Jun-20,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Commercial/Office Building,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1279309,2020,GA0310200,Forest Park,,City,GA,Georgia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",27-Nov-20,1,0,0,,,Unknown,Unknown,1,Simple Assault,1,Hotel/Motel/Etc.,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279325,2020,GA0310200,Forest Park,,City,GA,Georgia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",24-Oct-20,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342555,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",31-Aug-20,1,0,1,0,1,White,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342556,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",26-Dec-20,2,0,2,2,0,Multiple,Not Hispanic or Latino,2,Intimidation,2,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342558,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",16-Aug-20,1,0,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,1,Residence/Home,M,S,Business,Individual,,1,0,0,1,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342561,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",11-May-20,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342562,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",3-Oct-20,0,1,0,,,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342563,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",18-Jun-20,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
